QGC WPL 110
0	1	0	16	0	0	0	0	3.25815	101.49655	34	1
1	0	3	16	1	0	0	0	3.258095221	101.4961694	6.127369999999999	1
2	0	10	184	9	1900	1	6	0	0	0	1
3	0	10	93	3	0	0	0	0	0	0	1
4	0	3	16	1	0	0	0	3.258132111	101.49623759999999	5.110810000000001	1
5	0	10	184	9	1900	1	6	0	0	0	1
6	0	10	93	3	0	0	0	0	0	0	1
7	0	3	16	1	0	0	0	3.2581885230000003	101.4964033	7.340920000000004	1
8	0	10	184	9	1900	1	6	0	0	0	1
9	0	10	93	3	0	0	0	0	0	0	1
10	0	3	16	1	0	0	0	3.2582091510000004	101.4964535	5.993310000000001	1
11	0	10	184	9	1900	1	6	0	0	0	1
12	0	10	93	3	0	0	0	0	0	0	1
13	0	3	16	1	0	0	0	3.2582468639999997	101.4965217	7.211950000000002	1
14	0	10	184	9	1900	1	6	0	0	0	1
15	0	10	93	3	0	0	0	0	0	0	1
16	0	3	16	1	0	0	0	3.2582787939999998	101.49659709999999	7.82564	1
17	0	10	184	9	1900	1	6	0	0	0	1
18	0	10	93	3	0	0	0	0	0	0	1
19	0	3	16	1	0	0	0	3.258356521	101.4966035	7.0358500000000035	1
20	0	10	184	9	1900	1	6	0	0	0	1
21	0	10	93	3	0	0	0	0	0	0	1
22	0	3	16	1	0	0	0	3.2583231	101.4965312	6.706629999999997	1
23	0	10	184	9	1900	1	6	0	0	0	1
24	0	10	93	3	0	0	0	0	0	0	1
25	0	3	16	1	0	0	0	3.258290993	101.49646070000001	5.129390000000001	1
26	0	10	184	9	1900	1	6	0	0	0	1
27	0	10	93	3	0	0	0	0	0	0	1
28	0	3	16	1	0	0	0	3.2582445069999997	101.49641	6.300870000000003	1
29	0	10	184	9	1900	1	6	0	0	0	1
30	0	10	93	3	0	0	0	0	0	0	1
31	0	3	16	1	0	0	0	3.2581871089999996	101.4962434	5.65269	1
32	0	10	184	9	1900	1	6	0	0	0	1
33	0	10	93	3	0	0	0	0	0	0	1
34	0	3	16	1	0	0	0	3.258150725	101.49617070000001	6.1899000000000015	1
35	0	10	184	9	1900	1	6	0	0	0	1
36	0	10	93	3	0	0	0	0	0	0	1
37	0	3	16	1	0	0	0	3.258109086	101.49609129999999	8.283940000000001	1
38	0	10	184	9	1900	1	6	0	0	0	1
39	0	10	93	3	0	0	0	0	0	0	1
40	0	3	16	1	0	0	0	3.25816408	101.496033	7.633809999999997	1
41	0	10	184	9	1900	1	6	0	0	0	1
42	0	10	93	3	0	0	0	0	0	0	1
43	0	3	16	1	0	0	0	3.258196683	101.4961027	6.434600000000003	1
44	0	10	184	9	1900	1	6	0	0	0	1
45	0	10	93	3	0	0	0	0	0	0	1
46	0	3	16	1	0	0	0	3.2582340469999997	101.4961789	6.813510000000001	1
47	0	10	184	9	1900	1	6	0	0	0	1
48	0	10	93	3	0	0	0	0	0	0	1
49	0	3	16	1	0	0	0	3.2582659880000002	101.49624990000001	5.243070000000003	1
50	0	10	184	9	1900	1	6	0	0	0	1
51	0	10	93	3	0	0	0	0	0	0	1
52	0	3	16	1	0	0	0	3.258300082	101.4963162	6.438159999999996	1
53	0	10	184	9	1900	1	6	0	0	0	1
54	0	10	93	3	0	0	0	0	0	0	1
55	0	3	16	1	0	0	0	3.258323547	101.496418	7.019750000000002	1
56	0	10	184	9	1900	1	6	0	0	0	1
57	0	10	93	3	0	0	0	0	0	0	1
58	0	3	16	1	0	0	0	3.258368716	101.49646870000001	6.0496300000000005	1
59	0	10	184	9	1900	1	6	0	0	0	1
60	0	10	93	3	0	0	0	0	0	0	1
61	0	3	16	1	0	0	0	3.2583985089999996	101.4965425	6.062100000000001	1
62	0	10	184	9	1900	1	6	0	0	0	1
63	0	10	93	3	0	0	0	0	0	0	1
64	0	3	16	1	0	0	0	3.258438525	101.4966116	6.356479999999998	1
65	0	10	184	9	1900	1	6	0	0	0	1
66	0	10	93	3	0	0	0	0	0	0	1
67	0	3	16	1	0	0	0	3.2585147739999996	101.4966161	6.449629999999999	1
68	0	10	184	9	1900	1	6	0	0	0	1
69	0	10	93	3	0	0	0	0	0	0	1
70	0	3	16	1	0	0	0	3.2584833160000004	101.4965494	6.099980000000002	1
71	0	10	184	9	1900	1	6	0	0	0	1
72	0	10	93	3	0	0	0	0	0	0	1
73	0	3	16	1	0	0	0	3.258448094	101.4964734	4.824709999999996	1
74	0	10	184	9	1900	1	6	0	0	0	1
75	0	10	93	3	0	0	0	0	0	0	1
76	0	3	16	1	0	0	0	3.2584014480000003	101.4964204	6.138350000000003	1
77	0	10	184	9	1900	1	6	0	0	0	1
78	0	10	93	3	0	0	0	0	0	0	1
79	0	3	16	1	0	0	0	3.258377635	101.4963262	6.36703	1
80	0	10	184	9	1900	1	6	0	0	0	1
81	0	10	93	3	0	0	0	0	0	0	1
