QGC WPL 110
0	1	0	16	0	0	0	0	2.909	101.655	0	1
1	0	3	16	1	0	0	0	2.9091096000000003	101.6553099	5.0	1
2	0	10	184	9	1900	1	6	0	0	0	1
3	0	10	93	3	0	0	0	0	0	0	1
4	0	3	16	1	0	0	0	2.9091445	101.65524690000001	5.0	1
5	0	10	184	9	1900	1	6	0	0	0	1
6	0	10	93	3	0	0	0	0	0	0	1
7	0	3	16	1	0	0	0	2.9092276000000004	101.6552241	5.0	1
8	0	10	184	9	1900	1	6	0	0	0	1
9	0	10	93	3	0	0	0	0	0	0	1
10	0	3	16	1	0	0	0	2.9093106	101.65520129999999	5.0	1
11	0	10	184	9	1900	1	6	0	0	0	1
12	0	10	93	3	0	0	0	0	0	0	1
13	0	3	16	1	0	0	0	2.9093562000000004	101.6552047	5.0	1
14	0	10	184	9	1900	1	6	0	0	0	1
15	0	10	93	3	0	0	0	0	0	0	1
16	0	3	16	1	0	0	0	2.9094017000000005	101.655208	5.0	1
17	0	10	184	9	1900	1	6	0	0	0	1
18	0	10	93	3	0	0	0	0	0	0	1
19	0	3	16	1	0	0	0	2.9094927000000004	101.6552147	5.0	1
20	0	10	184	9	1900	1	6	0	0	0	1
21	0	10	93	3	0	0	0	0	0	0	1
22	0	3	16	1	0	0	0	2.9095209	101.65523420000001	5.0	1
23	0	10	184	9	1900	1	6	0	0	0	1
24	0	10	93	3	0	0	0	0	0	0	1
25	0	3	16	1	0	0	0	2.909549	101.6552536	5.0	1
26	0	10	184	9	1900	1	6	0	0	0	1
27	0	10	93	3	0	0	0	0	0	0	1
28	0	3	16	1	0	0	0	2.9095771	101.65527309999999	6.0	1
29	0	10	184	9	1900	1	6	0	0	0	1
30	0	10	93	3	0	0	0	0	0	0	1
31	0	3	16	1	0	0	0	2.9096052	101.6552925	6.0	1
32	0	10	184	9	1900	1	6	0	0	0	1
33	0	10	93	3	0	0	0	0	0	0	1
34	0	3	16	1	0	0	0	2.9096213	101.6553261	6.0	1
35	0	10	184	9	1900	1	6	0	0	0	1
36	0	10	93	3	0	0	0	0	0	0	1
37	0	3	16	1	0	0	0	2.9096374	101.6553596	6.0	1
38	0	10	184	9	1900	1	6	0	0	0	1
39	0	10	93	3	0	0	0	0	0	0	1
40	0	3	16	1	0	0	0	2.9096535	101.6553931	6.0	1
41	0	10	184	9	1900	1	6	0	0	0	1
42	0	10	93	3	0	0	0	0	0	0	1
43	0	3	16	1	0	0	0	2.9096695	101.6554266	6.0	1
44	0	10	184	9	1900	1	6	0	0	0	1
45	0	10	93	3	0	0	0	0	0	0	1
46	0	3	16	1	0	0	0	2.9096273999999998	101.6554454	6.0	1
47	0	10	184	9	1900	1	6	0	0	0	1
48	0	10	93	3	0	0	0	0	0	0	1
49	0	3	16	1	0	0	0	2.9095852000000004	101.6554642	6.0	1
50	0	10	184	9	1900	1	6	0	0	0	1
51	0	10	93	3	0	0	0	0	0	0	1
52	0	3	16	1	0	0	0	2.909543	101.65548299999999	6.0	1
53	0	10	184	9	1900	1	6	0	0	0	1
54	0	10	93	3	0	0	0	0	0	0	1
55	0	3	16	1	0	0	0	2.9095008	101.6555017	6.0	1
56	0	10	184	9	1900	1	6	0	0	0	1
57	0	10	93	3	0	0	0	0	0	0	1
58	0	3	16	1	0	0	0	2.9094564999999997	101.6555063	6.0	1
59	0	10	184	9	1900	1	6	0	0	0	1
60	0	10	93	3	0	0	0	0	0	0	1
61	0	3	16	1	0	0	0	2.9094121	101.6555108	6.0	1
62	0	10	184	9	1900	1	6	0	0	0	1
63	0	10	93	3	0	0	0	0	0	0	1
64	0	3	16	1	0	0	0	2.9093677000000002	101.65551529999999	6.0	1
65	0	10	184	9	1900	1	6	0	0	0	1
66	0	10	93	3	0	0	0	0	0	0	1
67	0	3	16	1	0	0	0	2.9093232999999996	101.6555198	6.0	1
68	0	10	184	9	1900	1	6	0	0	0	1
69	0	10	93	3	0	0	0	0	0	0	1
70	0	3	16	1	0	0	0	2.9092743999999997	101.6555098	6.0	1
71	0	10	184	9	1900	1	6	0	0	0	1
72	0	10	93	3	0	0	0	0	0	0	1
73	0	3	16	1	0	0	0	2.9092255000000002	101.6554997	8.0	1
74	0	10	184	9	1900	1	6	0	0	0	1
75	0	10	93	3	0	0	0	0	0	0	1
76	0	3	16	1	0	0	0	2.9091934	101.6554917	8.0	1
77	0	10	184	9	1900	1	6	0	0	0	1
78	0	10	93	3	0	0	0	0	0	0	1
79	0	3	16	1	0	0	0	2.9091452	101.65548359999998	8.0	1
80	0	10	184	9	1900	1	6	0	0	0	1
81	0	10	93	3	0	0	0	0	0	0	1
82	0	3	16	1	0	0	0	2.9091103	101.6554273	8.0	1
83	0	10	184	9	1900	1	6	0	0	0	1
84	0	10	93	3	0	0	0	0	0	0	1
85	0	3	16	1	0	0	0	2.9091589	101.65542629999999	8.0	1
86	0	10	184	9	1900	1	6	0	0	0	1
87	0	10	93	3	0	0	0	0	0	0	1
88	0	3	16	1	0	0	0	2.9092074	101.6554253	8.0	1
89	0	10	184	9	1900	1	6	0	0	0	1
90	0	10	93	3	0	0	0	0	0	0	1
91	0	3	16	1	0	0	0	2.9093066000000003	101.6554347	8.0	1
92	0	10	184	9	1900	1	6	0	0	0	1
93	0	10	93	3	0	0	0	0	0	0	1
94	0	3	16	1	0	0	0	2.9093574	101.655434	8.0	1
95	0	10	184	9	1900	1	6	0	0	0	1
96	0	10	93	3	0	0	0	0	0	0	1
97	0	3	16	1	0	0	0	2.9094444999999998	101.65544870000001	8.0	1
98	0	10	184	9	1900	1	6	0	0	0	1
99	0	10	93	3	0	0	0	0	0	0	1
100	0	3	16	1	0	0	0	2.9095242000000003	101.65544	8.0	1
101	0	10	184	9	1900	1	6	0	0	0	1
102	0	10	93	3	0	0	0	0	0	0	1
103	0	3	16	1	0	0	0	2.9095517	101.65540179999999	8.0	1
104	0	10	184	9	1900	1	6	0	0	0	1
