QGC WPL 110
0	1	0	16	0	0	0	0	3.257	101.497	40	1
1	0	3	16	1	0	0	0	3.2574799	101.4971082	15.679073330000001	1
2	0	10	184	9	1900	1	6	0	0	0	1
3	0	10	93	3	0	0	0	0	0	0	1
4	0	3	16	1	0	0	0	3.2574107000000003	101.49710300000001	16.49720001	1
5	0	10	184	9	1900	1	6	0	0	0	1
6	0	10	93	3	0	0	0	0	0	0	1
7	0	3	16	1	0	0	0	3.25734	101.4971001	16.206752780000002	1
8	0	10	184	9	1900	1	6	0	0	0	1
9	0	10	93	3	0	0	0	0	0	0	1
10	0	3	16	1	0	0	0	3.2572688	101.4971018	15.859996799999998	1
11	0	10	184	9	1900	1	6	0	0	0	1
12	0	10	93	3	0	0	0	0	0	0	1
13	0	3	16	1	0	0	0	3.2572745	101.4970322	14.457580569999998	1
14	0	10	184	9	1900	1	6	0	0	0	1
15	0	10	93	3	0	0	0	0	0	0	1
16	0	3	16	1	0	0	0	3.2573562999999996	101.4970372	14.103424070000003	1
17	0	10	184	9	1900	1	6	0	0	0	1
18	0	10	93	3	0	0	0	0	0	0	1
19	0	3	16	1	0	0	0	3.2574330000000002	101.49704200000001	14.35267639	1
20	0	10	184	9	1900	1	6	0	0	0	1
21	0	10	93	3	0	0	0	0	0	0	1
22	0	3	16	1	0	0	0	3.2575135	101.4970485	14.032459260000003	1
23	0	10	184	9	1900	1	6	0	0	0	1
24	0	10	93	3	0	0	0	0	0	0	1
25	0	3	16	1	0	0	0	3.2575849999999997	101.49704940000001	13.750667569999997	1
26	0	10	184	9	1900	1	6	0	0	0	1
27	0	10	93	3	0	0	0	0	0	0	1
28	0	3	16	1	0	0	0	3.2576561	101.4970452	14.327251429999997	1
29	0	10	184	9	1900	1	6	0	0	0	1
30	0	10	93	3	0	0	0	0	0	0	1
31	0	3	16	1	0	0	0	3.2577257	101.4970483	13.762954710000002	1
32	0	10	184	9	1900	1	6	0	0	0	1
33	0	10	93	3	0	0	0	0	0	0	1
34	0	3	16	1	0	0	0	3.2578039	101.4970479	13.529071809999998	1
35	0	10	184	9	1900	1	6	0	0	0	1
36	0	10	93	3	0	0	0	0	0	0	1
37	0	3	16	1	0	0	0	3.2579896	101.49701429999999	11.674175259999998	1
38	0	10	184	9	1900	1	6	0	0	0	1
39	0	10	93	3	0	0	0	0	0	0	1
40	0	3	16	1	0	0	0	3.2579197	101.49700000000001	11.66989899	1
41	0	10	184	9	1900	1	6	0	0	0	1
42	0	10	93	3	0	0	0	0	0	0	1
43	0	3	16	1	0	0	0	3.257852	101.4969939	11.573532100000001	1
44	0	10	184	9	1900	1	6	0	0	0	1
45	0	10	93	3	0	0	0	0	0	0	1
46	0	3	16	1	0	0	0	3.2577659	101.49698790000001	11.935199740000002	1
47	0	10	184	9	1900	1	6	0	0	0	1
48	0	10	93	3	0	0	0	0	0	0	1
49	0	3	16	1	0	0	0	3.2576862	101.49698459999999	11.488582610000002	1
50	0	10	184	9	1900	1	6	0	0	0	1
51	0	10	93	3	0	0	0	0	0	0	1
52	0	3	16	1	0	0	0	3.257605	101.4969853	11.61339951	1
53	0	10	184	9	1900	1	6	0	0	0	1
54	0	10	93	3	0	0	0	0	0	0	1
55	0	3	16	1	0	0	0	3.2575269000000002	101.49698029999999	12.672683720000002	1
56	0	10	184	9	1900	1	6	0	0	0	1
57	0	10	93	3	0	0	0	0	0	0	1
58	0	3	16	1	0	0	0	3.2574465	101.4969775	12.283287049999998	1
59	0	10	184	9	1900	1	6	0	0	0	1
60	0	10	93	3	0	0	0	0	0	0	1
